responseid,interview_start,interview_end,gender,colour_plus,region,list,Q1_1,Q1_2,Q1_3,Q1_4,Q1_99,Q2,Q3_1,Q3_2,Q3_3,Q3_4,Q3_5,Q4,Q4_98_other,Q4b_1,Q4b_2,Q4b_3,Q4b_4,Q4b_98,Q4b_98_recoded,Q4b_98_other,Q4b_5,Q4b_6,Q4b_7,Q4b_8,Q4b_9,Q4b_10,Q4b_99,Q5_1,Q5_2,Q5_3,Q5_4,Q5_99,Q6ax1_1,Q6ax1_2,Q6ax1_3,Q6ax2_1,Q6ax2_2,Q6ax2_3,Q6ax3_1,Q6ax3_2,Q6ax3_3,Q6ax4_1,Q6ax4_2,Q6ax4_3,Q6bx1_1,Q6bx1_2,Q6bx1_3,Q6bx2_1,Q6bx2_2,Q6bx2_3,Q6bx3_1,Q6bx3_2,Q6bx3_3,Q6bx4_1,Q6bx4_2,Q6bx4_3,Q7_1,Q7_2,Q7_3,Q8_1,Q8_2,Q8_99,Q9,Q10_1,Q10_2,oQ11,Q13,Q13_98_other,Q13_1,Q13_2,Q13_3,Q14_1,Q14_2,Q14_3,Q14_4,Q14_5,Q14_6,Q14_7,Q14_8,Q14_98,Q14_98_other,Q14_99,Q15_1,Q15_2,Q15_3,Q15_4,Q15_5,Q15_6,Q15_7,Q15_8,Q15_9,Q15_10,Q15_98,Q15_98_other,Q15_99,Q16_1,Q16_2,Q16_3,Q16_4,Q16_5,Q16_6,Q16_7,Q16_8,Q16_9,Q18a_1,Q18a_2,Q18a_3,Q18a_4,Q18a_5,Q18a_6,Q18a_7,Q18a_8,Q18a_9,Q18a_99,Q17_1,Q17_2,Q17_3,Q18,Q19,Q20,Q21,Q21_98_other,Q22,Q22_98_other,Q23,AgeBand,Q24
2687,5/12/2024,5/12/2024,Female,ORANGE,REGIONAL,Main,1,0,0,0,0,"Less than 10,000",1,0,0,1,0,,,,,,,,,,0,0,0,0,0,0,,0,0,0,0,1,4,5,5,,,,,,,,,,1,2,2,,,,,,,,,,Strongly agree,Strongly agree,Strongly agree,1,0,0,Not at all familiar,Neither agree nor disagree,Strongly disagree,yes...i assume initial cost outweighs he savings for next 10 years,,,0,0,0,0,0,0,0,0,1,1,1,0,,0,1,0,0,0,0,1,0,0,1,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,2,Freestanding house,,Own outright,,63,55-64 years,"Less than $500 a week / Less than $26,000 a year"
2688,5/12/2024,5/12/2024,Female,ORANGE,REGIONAL,EV,0,1,0,1,0,"10,000-20,000",1,0,0,1,0,At home,,0,0,0,1,0,,,0,0,0,0,0,0,0,0,1,1,0,0,,,,3,3,5,,,,1,1,5,,,,2,2,2,,,,2,2,2,Strongly agree,Strongly agree,Strongly agree,1,1,0,Somewhat familiar,Neither agree nor disagree,Neither agree nor disagree,,Don't know,,0,0,0,0,0,1,0,0,1,1,0,0,,0,0,0,0,1,0,0,0,1,0,1,0,,0,Very interested,Very interested,Fairly interested,Fairly uninterested,Very interested,Very interested,Very interested,Very interested,Fairly uninterested,1,1,1,0,1,1,1,1,0,0,2,1,3,Discharge to my home AND discharge to the grid during high demand events (3-4 times a year) to get a small financial benefit,1,2,Freestanding house,,Own outright,,53,45-54 years,"$4000+ a week / $208,000+ a year"
2690,5/12/2024,6/12/2024,Male,LILAC,REGIONAL,Main,1,0,0,0,0,"10,000-20,000",1,1,0,0,0,,,,,,,,,,0,0,0,0,0,0,,0,0,1,0,0,2,4,5,,,,,,,,,,1,1,2,,,,,,,,,,Somewhat agree,Somewhat agree,Strongly disagree,1,0,0,Somewhat familiar,Strongly agree,Neither agree nor disagree,It's a great idea,Other (please specify),At 83 I will only change cars if unavoidable,0,0,0,0,0,1,0,1,0,0,0,0,,0,1,0,1,1,0,0,0,0,0,0,0,,0,Fairly interested,Fairly interested,Neither interested nor uninterested,Neither interested nor uninterested,Neither interested nor uninterested,Neither interested nor uninterested,Neither interested nor uninterested,Neither interested nor uninterested,Neither interested nor uninterested,1,0,0,0,0,0,0,0,0,0,1,3,2,Discharge to my home AND discharge to the grid once a week for a moderate financial benefit,5,2,Freestanding house,,Own outright,,83,65+,"$500-1000 a week / $26,000-$52,000 a year"
2693,6/12/2024,6/12/2024,Male,ORANGE,INTERSTATE,EV,0,1,0,0,0,"20,001-50,000",0,1,0,0,0,At home,,0,0,0,0,1,0,NRMA chargers when in NSW or Tesla Superchargers,1,0,0,1,0,0,0,0,0,0,0,1,,,,3,5,5,,,,,,,,,,0 - Weekend days,2,2,,,,,,,Somewhat agree,Strongly agree,Neither agree nor disagree,1,0,0,Very familiar,Strongly agree,Strongly agree,,As soon as possible,,0,0,0,1,0,1,0,1,0,0,0,0,,0,1,0,0,0,1,0,0,0,0,0,0,would need to be cost effective to warrant battery degradation,0,Very interested,Very interested,Very interested,Very interested,Very interested,Very interested,Very interested,Very interested,Neither interested nor uninterested,1,1,1,1,1,1,1,1,1,0,2,1,3,Discharge to my home AND discharge to the grid most nights for the maximum financial benefit,3,2,Freestanding house,,Own with mortgage,,55,55-64 years,"$2000-3000 a week / $104,000-$156,000 a year"
2694,6/12/2024,6/12/2024,Male,KHAKI,METROPOLITAN,Main,1,0,0,1,0,"10,000-20,000",1,1,0,1,0,,,,,,,,,,0,0,0,0,0,0,,1,0,0,1,0,3,3,5,,,,,,,2,2,3,1,1,2,,,,,,,0 - Weekend days,0 - Weekend days,1,Strongly agree,Strongly disagree,Somewhat agree,0,0,1,Somewhat familiar,Strongly disagree,Strongly disagree,EV's are a virtue signalling choice. If everyone went EV our grid now and in the future absolutely could not cope.,,,0,0,0,0,0,0,0,0,0,0,0,0,"""Blackout Bowen. Vote him out of POWER""",1,0,0,0,0,0,0,0,0,0,0,0,"""Blackout Bowen. Vote him out of POWER""",0,,,,,,,,,,,,,,,,,,,,,,,,,2,Freestanding house,,Own outright,,72,65+,"$4000+ a week / $208,000+ a year"
2695,6/12/2024,6/12/2024,Male,GREY,REGIONAL,EV,0,1,0,1,0,"10,000-20,000",1,1,0,0,0,At home,,0,0,0,0,1,0,Haven't used yet,0,0,0,0,0,0,0,0,0,0,0,1,,,,5,5,5,,,,5,5,5,,,,2,2,2,,,,2,2,2,Strongly agree,Strongly agree,Somewhat disagree,1,1,0,Somewhat familiar,Strongly agree,Strongly agree,,Next 3-5 years,,0,0,0,0,1,1,1,0,0,0,0,0,,0,0,1,0,0,1,0,0,0,1,0,0,,0,Neither interested nor uninterested,Not at all interested,Neither interested nor uninterested,Not at all interested,Neither interested nor uninterested,Neither interested nor uninterested,Neither interested nor uninterested,Not at all interested,Neither interested nor uninterested,0,0,0,0,0,0,0,0,0,1,3,1,2,"Discharge to my home only, to reduce my energy bills",5,2,Freestanding house,,Own outright,,72,65+,"$2000-3000 a week / $104,000-$156,000 a year"
2696,6/12/2024,6/12/2024,Male,PURPLE,REGIONAL,EV,1,1,0,0,0,"10,000-20,000",1,1,0,1,0,At home,,0,0,0,1,0,,,0,0,0,0,0,0,0,0,1,0,0,0,5,5,5,2,3,5,,,,,,,2,2,2,1,1,2,,,,,,,Strongly agree,Strongly agree,Somewhat agree,1,1,0,Very familiar,Strongly agree,Strongly agree,,As soon as possible,,0,0,0,0,1,0,1,1,0,0,0,0,,0,0,0,0,0,1,1,1,0,0,0,0,,0,Very interested,Very interested,Very interested,Not at all interested,Fairly interested,Very interested,Fairly interested,Neither interested nor uninterested,Neither interested nor uninterested,1,1,1,0,0,1,1,0,0,0,2,1,3,"Discharge to my home only, to reduce my energy bills",5,3,Freestanding house,,Own outright,,55,55-64 years,"$4000+ a week / $208,000+ a year"
2697,6/12/2024,6/12/2024,Male,GREY,RURAL,EV,1,1,0,0,0,"20,001-50,000",1,1,0,1,0,At home,,0,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,1,0 - Weekdays,5,5,0 - Weekdays,5,5,,,,,,,1,2,2,1,2,2,,,,,,,Strongly agree,Strongly agree,Strongly agree,1,1,0,Very familiar,Strongly agree,Strongly agree,Way of the future,Next 1-2 years,,0,0,0,0,1,1,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,1,0,0,0,,0,Very interested,Very interested,Very interested,Very interested,Very interested,Very interested,Very interested,Very interested,Very interested,1,1,1,1,1,1,1,1,1,0,2,1,3,"Discharge to my home only, to reduce my energy bills",5,4,Freestanding house,,Own with mortgage,,56,55-64 years,"$4000+ a week / $208,000+ a year"
2698,6/12/2024,6/12/2024,Male,LILAC,RURAL,Main,1,0,0,0,0,"Less than 10,000",1,1,0,0,0,,,,,,,,,,0,0,0,0,0,0,,0,0,0,0,1,5,5,5,,,,,,,,,,1,2,2,,,,,,,,,,Somewhat disagree,Strongly agree,Strongly disagree,1,0,0,Not at all familiar,Neither agree nor disagree,Strongly disagree,,,,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Apartment/unit,,Rent,,79,65+,"$500-1000 a week / $26,000-$52,000 a year"
2701,6/12/2024,6/12/2024,Male,KHAKI,REGIONAL,EV,1,1,0,0,0,"10,000-20,000",1,1,0,0,0,At home,,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,1,5,5,5,3,4,5,,,,,,,2,2,2,1,2,2,,,,,,,Strongly agree,Somewhat agree,Strongly agree,1,0,0,Not at all familiar,Neither agree nor disagree,Strongly agree,,Don't know,,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,1,0,0,1,0,1,0,0,0,0,,0,Fairly interested,Fairly interested,Fairly interested,Fairly interested,Fairly interested,Fairly interested,Fairly interested,Fairly interested,Fairly interested,1,1,1,1,1,1,1,1,1,0,1,2,3,Discharge to my home AND discharge to the grid most nights for the maximum financial benefit,3,2,Freestanding house,,Own outright,,73,65+,"$2000-3000 a week / $104,000-$156,000 a year"
2704,6/12/2024,6/12/2024,Male,GREY,REGIONAL,Main,1,0,0,0,0,"10,000-20,000",0,1,0,0,0,,,,,,,,,,0,0,0,0,0,0,,0,1,0,0,0,4,5,5,,,,,,,,,,2,2,2,,,,,,,,,,Somewhat agree,Strongly agree,Somewhat disagree,1,0,0,Somewhat familiar,Strongly agree,Neither agree nor disagree,,5+ years,,0,0,0,0,0,0,1,0,0,1,0,0,,0,0,0,0,0,1,0,0,0,1,1,0,,0,Fairly uninterested,Fairly uninterested,Fairly uninterested,Fairly uninterested,Fairly uninterested,Fairly uninterested,Fairly uninterested,Fairly uninterested,Fairly uninterested,0,1,0,0,0,0,0,0,0,0,1,2,3,"Discharge to my home only, to reduce my energy bills",5,2,Freestanding house,,Own outright,,80,65+,"$1000-2000 a week / $52,000-$104,000 a year"
2706,6/12/2024,6/12/2024,Male,KHAKI,RURAL,EV,1,1,0,0,0,"20,001-50,000",0,1,0,0,0,At home,,0,0,1,1,0,,,0,0,0,0,0,0,0,0,1,0,0,0,5,5,5,4,4,5,,,,,,,2,2,2,1,2,2,,,,,,,Strongly disagree,Strongly disagree,Strongly disagree,1,1,0,Very familiar,Strongly agree,Strongly disagree,"We are off grid, so wouldn't work for us, unless the power company wanted to run all the cables. Given what the feed in tariff is these days what's the point of connecting to the grid.",,,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,1,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,2,Freestanding house,,Own outright,,57,55-64 years,"$2000-3000 a week / $104,000-$156,000 a year"
2709,6/12/2024,6/12/2024,Male,GREY,REGIONAL,EV,1,1,0,0,0,"Less than 10,000",1,1,0,0,0,At home,,0,0,0,0,0,,,0,0,0,0,0,0,1,0,1,0,0,0,5,5,5,3,5,5,,,,,,,2,2,2,2,2,2,,,,,,,Strongly agree,Somewhat agree,Somewhat disagree,1,1,0,Somewhat familiar,Somewhat agree,Somewhat agree,I have 27kWh of home battery. I don't need V2G,Don't know,,0,0,0,0,0,1,0,1,1,0,0,0,,0,0,0,0,0,1,1,0,0,0,0,0,,0,Neither interested nor uninterested,Neither interested nor uninterested,Neither interested nor uninterested,Not at all interested,Neither interested nor uninterested,Not at all interested,Not at all interested,Not at all interested,Not at all interested,0,0,0,0,0,0,0,0,0,1,1,2,3,None of these,0,2,Freestanding house,,Own outright,,100,65+,Prefer not to say
2710,6/12/2024,6/12/2024,Female,KHAKI,RURAL,EV,1,1,0,0,0,"10,000-20,000",1,1,0,0,0,At home,,0,1,1,1,0,,,0,0,0,0,0,0,0,0,1,1,0,0,0 - Weekdays,5,5,0 - Weekdays,5,5,,,,,,,2,2,2,2,2,2,,,,,,,Strongly agree,Strongly agree,Strongly agree,1,1,0,Somewhat familiar,Strongly agree,Strongly agree,,Next 1-2 years,,0,0,0,1,1,1,0,0,0,0,0,0,,0,1,0,0,0,1,1,0,0,0,0,0,,0,Fairly interested,Fairly interested,Fairly interested,Fairly interested,Fairly interested,Fairly interested,Fairly interested,Fairly interested,Very interested,0,1,1,1,0,0,1,1,0,0,1,3,2,Discharge to my home AND discharge to the grid once a week for a moderate financial benefit,2,2,Freestanding house,,Own with mortgage,,55,55-64 years,"$4000+ a week / $208,000+ a year"
2711,6/12/2024,6/12/2024,Male,KHAKI,INTERSTATE,EV,0,1,0,0,0,"10,000-20,000",0,0,1,0,0,"At a public charger (e.g. shopping centre, petrol station)",,0,0,0,1,0,,,0,0,0,0,0,0,0,0,0,0,0,1,,,,3,4,5,,,,,,,,,,1,1,2,,,,,,,Strongly agree,Somewhat agree,Strongly agree,0,0,1,Somewhat familiar,Strongly agree,Somewhat agree,"Interested in the concept, but have an unsympathetic building management and owners corporation committee",Other (please specify),I'm in an apartment block and unlikely to have cooperation from owners corporation,0,1,0,0,1,1,0,1,0,0,0,0,,0,0,0,1,0,0,1,0,1,0,0,0,,0,Fairly interested,Fairly interested,Fairly interested,Neither interested nor uninterested,Neither interested nor uninterested,Neither interested nor uninterested,Fairly interested,Fairly interested,Fairly interested,1,1,1,0,0,0,0,0,0,0,2,1,3,Discharge to my home AND discharge to the grid during high demand events (3-4 times a year) to get a small financial benefit,5,1,Apartment/unit,,Own outright,,71,65+,"$1000-2000 a week / $52,000-$104,000 a year"
2715,6/12/2024,6/12/2024,Male,KHAKI,RURAL,EV,1,0,0,0,0,"20,001-50,000",1,1,0,1,0,,,,,,,,,,0,0,0,0,0,0,,1,0,0,0,0,5,4,4,,,,,,,,,,1,2,2,,,,,,,,,,Somewhat agree,Strongly agree,Somewhat disagree,0,0,1,Not at all familiar,Strongly agree,Somewhat disagree,my greatest cost is the connection fee to the grid,,,0,0,0,0,1,0,0,0,1,0,1,0,,0,1,1,0,0,0,1,0,0,0,0,0,,0,Fairly interested,Fairly interested,Fairly interested,Fairly interested,Fairly interested,Fairly interested,Fairly interested,Fairly interested,Fairly interested,1,0,0,1,0,0,0,1,0,0,2,1,3,Discharge to my home AND discharge to the grid most nights for the maximum financial benefit,5,1,Freestanding house,,Own with mortgage,,68,65+,"$500-1000 a week / $26,000-$52,000 a year"
2716,6/12/2024,6/12/2024,Male,KHAKI,METROPOLITAN,Main,1,0,0,0,0,"10,000-20,000",0,1,0,0,0,,,,,,,,,,0,0,0,0,0,0,,0,0,0,0,1,4,5,5,,,,,,,,,,2,2,2,,,,,,,,,,Neither agree nor disagree,Strongly agree,Neither agree nor disagree,0,0,1,Not at all familiar,Neither agree nor disagree,Neither agree nor disagree,,Don't know,,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,1,Not at all interested,Not at all interested,Not at all interested,Not at all interested,Not at all interested,Not at all interested,Not at all interested,Not at all interested,Not at all interested,0,0,0,0,0,0,0,0,0,1,1,2,3,None of these,1,1,Freestanding house,,Own outright,,73,65+,"$500-1000 a week / $26,000-$52,000 a year"
2717,6/12/2024,6/12/2024,Male,KHAKI,REGIONAL,EV,1,1,0,0,0,"Less than 10,000",1,1,0,0,0,At home,,0,0,0,1,0,,,0,0,0,0,0,0,0,0,1,0,0,0,3,5,5,1,5,5,,,,,,,1,2,2,0 - Weekend days,2,2,,,,,,,Strongly agree,Strongly agree,Strongly disagree,1,1,0,Somewhat familiar,Somewhat agree,Somewhat disagree,,,,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,1,0,1,0,0,0,,0,Fairly uninterested,Fairly uninterested,Neither interested nor uninterested,Not at all interested,Not at all interested,Fairly uninterested,Fairly uninterested,Fairly uninterested,Fairly uninterested,1,1,1,0,0,0,0,0,0,0,2,1,3,Discharge to my home AND discharge to the grid once a week for a moderate financial benefit,7,2,Freestanding house,,Own outright,,73,65+,"$3000-4000 a week / $156,000-$208,000 a year"
2718,6/12/2024,6/12/2024,Male,GREY,REGIONAL,Main,1,0,0,0,0,"10,000-20,000",0,1,0,0,0,,,,,,,,,,0,0,0,0,0,0,,1,0,0,0,0,5,2,2,,,,,,,,,,1,2,2,,,,,,,,,,Somewhat agree,Somewhat agree,Neither agree nor disagree,1,0,0,Not at all familiar,Strongly disagree,Strongly disagree,,,,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Apartment/unit,,Rent,,60,55-64 years,"$1000-2000 a week / $52,000-$104,000 a year"
2719,6/12/2024,6/12/2024,Male,LILAC,REGIONAL,Main,1,0,0,0,0,"10,000-20,000",1,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,,1,0,0,0,0,3,4,5,,,,,,,,,,1,2,2,,,,,,,,,,Strongly agree,Strongly agree,Strongly disagree,1,1,0,Not at all familiar,Strongly disagree,Strongly disagree,Not practical in regional Australia,,,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,1,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,2,Freestanding house,,Other (please specify),Boarding,62,55-64 years,"Less than $500 a week / Less than $26,000 a year"
2720,6/12/2024,6/12/2024,Female,ORANGE,REGIONAL,EV,1,0,0,0,0,"10,000-20,000",0,1,0,0,0,,,,,,,,,,0,0,0,0,0,0,,0,0,0,0,1,4,4,5,,,,,,,,,,2,2,2,,,,,,,,,,Somewhat agree,Somewhat agree,Neither agree nor disagree,0,0,1,Not at all familiar,Somewhat agree,Neither agree nor disagree,,5+ years,,0,0,0,0,0,1,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,1,Neither interested nor uninterested,Neither interested nor uninterested,Neither interested nor uninterested,Neither interested nor uninterested,Neither interested nor uninterested,Neither interested nor uninterested,Neither interested nor uninterested,Fairly interested,Fairly interested,1,1,1,1,1,1,1,1,1,0,2,1,3,Discharge to my home AND discharge to the grid during high demand events (3-4 times a year) to get a small financial benefit,7,1,Townhouse,,Rent,,58,55-64 years,"$4000+ a week / $208,000+ a year"
2721,6/12/2024,6/12/2024,Male,ORANGE,REGIONAL,EV,1,1,0,0,0,"10,000-20,000",1,1,0,0,0,At home,,0,0,0,1,0,,,0,0,0,0,0,0,0,0,1,0,0,0,5,5,5,0 - Weekdays,5,5,,,,,,,2,2,2,2,2,2,,,,,,,Strongly agree,Strongly agree,Somewhat agree,1,0,0,Not at all familiar,Strongly agree,Strongly agree,,Next 1-2 years,,0,0,0,0,1,1,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,1,0,0,0,,0,Very interested,Very interested,Very interested,Very interested,Very interested,Very interested,Very interested,Very interested,Very interested,0,1,1,0,1,1,0,0,1,0,2,1,3,Discharge to my home AND discharge to the grid during high demand events (3-4 times a year) to get a small financial benefit,1,2,Freestanding house,,Own outright,,64,55-64 years,"$1000-2000 a week / $52,000-$104,000 a year"
2722,7/12/2024,7/12/2024,Female,UNKNOWN,RURAL,Main,1,0,0,0,0,"20,001-50,000",1,1,0,0,0,,,,,,,,,,0,0,0,0,0,0,,1,1,0,0,0,0 - Weekdays,4,5,,,,,,,,,,2,2,2,,,,,,,,,,Strongly agree,Strongly agree,Neither agree nor disagree,1,0,0,Not at all familiar,Strongly agree,Neither agree nor disagree,It’s a great idea although have read an article saying power companies may be thinking of turning household solar grids off to stabilise the power grid,Don't know,,0,0,0,0,1,1,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,1,Not at all interested,Not at all interested,Not at all interested,Not at all interested,Not at all interested,Not at all interested,Not at all interested,Not at all interested,Not at all interested,1,0,0,0,0,0,0,0,0,0,2,1,3,"Discharge to my home only, to reduce my energy bills",2,4,Freestanding house,,Own outright,,46,45-54 years,Prefer not to say
2723,7/12/2024,7/12/2024,Male,ORANGE,RURAL,EV,1,1,0,0,0,"20,001-50,000",1,1,0,0,0,At home,,0,0,1,0,0,,,0,0,0,0,0,0,0,0,1,0,0,0,5,5,5,2,5,5,,,,,,,2,2,2,1,1,1,,,,,,,Strongly agree,Strongly agree,Somewhat agree,1,0,0,Very familiar,Somewhat agree,Somewhat agree,,Don't know,,0,0,0,1,1,0,1,0,0,0,0,0,,0,0,0,1,0,1,0,0,1,0,0,0,,0,Fairly interested,Fairly interested,Fairly interested,Fairly interested,Fairly interested,Fairly interested,Fairly interested,Fairly uninterested,Fairly interested,1,0,1,0,0,0,0,0,0,0,3,1,2,Discharge to my home AND discharge to the grid once a week for a moderate financial benefit,10,3,Freestanding house,,Own outright,,49,45-54 years,"$1000-2000 a week / $52,000-$104,000 a year"
2724,7/12/2024,7/12/2024,Female,KHAKI,REGIONAL,EV,1,1,0,0,0,"10,000-20,000",1,1,0,0,0,At home,,0,0,0,0,0,,,0,0,0,0,0,0,1,0,0,0,0,1,4,4,5,3,3,5,,,,,,,2,2,2,1,1,2,,,,,,,Strongly agree,Strongly agree,Strongly disagree,1,0,0,Very familiar,Strongly agree,Somewhat agree,,Next 1-2 years,,0,0,0,0,0,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,1,0,0,0,0,,0,Very interested,Very interested,Very interested,Fairly uninterested,Fairly interested,Fairly interested,Fairly interested,Very interested,Very interested,1,1,1,0,1,1,1,1,1,0,2,1,3,None of these,5,2,Freestanding house,,Own outright,,72,65+,"$1000-2000 a week / $52,000-$104,000 a year"
2726,7/12/2024,7/12/2024,Not Stated,ORANGE,RURAL,Main,1,0,0,0,0,"10,000-20,000",1,1,0,0,0,,,,,,,,,,0,0,0,0,0,0,,1,0,0,1,0,0 - Weekdays,5,5,,,,,,,,,,1,2,2,,,,,,,,,,Strongly agree,Strongly agree,Somewhat agree,1,0,0,Not at all familiar,Somewhat agree,Neither agree nor disagree,No,Don't know,,0,0,0,0,0,1,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,1,0,0,0,,0,Fairly uninterested,Not at all interested,Fairly uninterested,Not at all interested,Not at all interested,Fairly uninterested,Fairly uninterested,Fairly uninterested,Fairly uninterested,0,0,0,0,0,0,0,0,0,1,1,3,2,None of these,2,2,Freestanding house,,Own with mortgage,,49,45-54 years,"$2000-3000 a week / $104,000-$156,000 a year"
2729,7/12/2024,7/12/2024,Male,PURPLE,RURAL,EV,1,1,0,0,0,"10,000-20,000",1,1,0,0,0,At home,,0,0,0,0,1,0,The most convenient fast charger on my route,1,0,1,0,0,0,0,0,1,0,0,0,5,5,5,0 - Weekdays,0 - Weekdays,5,,,,,,,2,2,2,1,1,2,,,,,,,Strongly agree,Strongly agree,Strongly agree,1,1,0,Very familiar,Strongly agree,Strongly agree,,Next 1-2 years,,0,0,0,1,0,1,1,0,0,0,0,0,,0,0,0,0,0,1,0,1,0,0,0,0,,0,Fairly interested,Neither interested nor uninterested,Very interested,Neither interested nor uninterested,Fairly interested,Very interested,Very interested,Neither interested nor uninterested,Fairly uninterested,0,0,1,0,1,1,1,0,0,0,2,1,3,Discharge to my home AND discharge to the grid most nights for the maximum financial benefit,3,4,Freestanding house,,Own with mortgage,,46,45-54 years,Prefer not to say
2730,7/12/2024,7/12/2024,Male,KHAKI,METROPOLITAN,EV,1,1,0,0,0,"20,001-50,000",1,1,0,1,0,At home,,0,1,1,0,0,,,0,0,0,0,0,0,0,0,1,0,0,0,0 - Weekdays,1,4,4,3,4,,,,,,,2,2,2,2,1,2,,,,,,,Strongly agree,Somewhat agree,Neither agree nor disagree,1,1,0,Not at all familiar,Somewhat disagree,Strongly disagree,,,,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,1,1,1,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,2,Freestanding house,,Own with mortgage,,68,65+,"$2000-3000 a week / $104,000-$156,000 a year"
2731,7/12/2024,7/12/2024,Male,UNKNOWN,METROPOLITAN,Main,1,0,0,1,0,"10,000-20,000",1,1,0,0,0,,,,,,,,,,0,0,0,0,0,0,,0,0,0,0,1,4,5,5,,,,,,,2,2,5,1,2,2,,,,,,,0 - Weekend days,1,1,Somewhat disagree,Strongly agree,Somewhat disagree,1,0,0,Not at all familiar,Strongly disagree,Strongly disagree,"Let’s face it,the normal resident doesn’t know much about it",,,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,2,Freestanding house,,Own outright,,70,65+,Prefer not to say
2732,7/12/2024,7/12/2024,Female,RED,METROPOLITAN,Main,1,0,0,0,0,"Less than 10,000",1,1,0,0,0,,,,,,,,,,0,0,0,0,0,0,,1,0,0,0,0,0 - Weekdays,5,5,,,,,,,,,,1,2,2,,,,,,,,,,Strongly agree,Strongly agree,Strongly agree,0,0,1,Not at all familiar,Neither agree nor disagree,Strongly disagree,"Do not know enough about it, but dislike systems connected to grid.",,,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,3,Freestanding house,,Own outright,,32,25-34 years,"$4000+ a week / $208,000+ a year"
2733,7/12/2024,7/12/2024,Male,UNKNOWN,METROPOLITAN,Main,1,0,0,0,0,"Less than 10,000",1,1,0,1,0,,,,,,,,,,0,0,0,0,0,0,,0,0,0,1,0,3,4,4,,,,,,,,,,2,2,2,,,,,,,,,,Somewhat disagree,Somewhat disagree,Somewhat disagree,0,0,1,Somewhat familiar,Somewhat agree,Somewhat disagree,"I wouldn't like to take up new technology if it complicates my life or interferes with my lifestyle. I have lived for many years in a household with low energy use. Unless there was a dramatic change in, say, our health, we would prefer convenience.",,,0,0,0,0,0,0,0,1,0,1,0,0,,0,1,1,0,0,0,0,0,1,0,0,0,,0,Fairly uninterested,Fairly uninterested,Neither interested nor uninterested,Fairly uninterested,Fairly uninterested,Fairly uninterested,Fairly uninterested,Not at all interested,Fairly uninterested,1,1,0,1,0,0,0,0,0,0,2,1,3,Discharge to my home AND discharge to the grid once a week for a moderate financial benefit,5,2,Freestanding house,,Own outright,,65,65+,"$1000-2000 a week / $52,000-$104,000 a year"
2734,7/12/2024,7/12/2024,Female,LILAC,REGIONAL,EV,0,1,0,0,0,"20,001-50,000",0,1,0,0,0,At home,,0,0,0,1,0,,,0,0,0,0,0,0,0,0,1,0,0,0,,,,3,5,5,,,,,,,,,,1,1,2,,,,,,,Neither agree nor disagree,Strongly agree,Somewhat disagree,1,1,0,Very familiar,Strongly agree,Strongly agree,,As soon as possible,,0,0,0,1,0,1,0,1,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,,0,Very interested,Very interested,Very interested,Fairly interested,Very interested,Very interested,Very interested,Very interested,Not at all interested,1,1,1,1,1,1,1,1,0,0,2,1,3,Discharge to my home AND discharge to the grid most nights for the maximum financial benefit,0,2,Freestanding house,,Own outright,,69,65+,"$3000-4000 a week / $156,000-$208,000 a year"
